order_id,order_date,year,quarter,quarter_num,week_of_quarter,product,license_type,region,country,company,amount,admins,designers,servers,sams,active_client_flag
ORD-20152-00953,2015-04-23,2015,Q2,2,4,Product 1,Invoice,EMEA,SE,Company 69,13481.05,8,3,0,2,1
ORD-20152-01005,2015-04-24,2015,Q2,2,4,Product 1,Maintenance Renewal,EMEA,UK,Company 31,9998.35,7,3,3,2,0
ORD-20152-00947,2015-04-24,2015,Q2,2,4,Product 2,Invoice,EMEA,NO,Company 118,7714.64,3,7,2,1,1
ORD-20152-00954,2015-04-24,2015,Q2,2,4,Product 1,Invoice,EMEA,SE,Company 142,7112.83,4,3,1,1,1
ORD-20152-00938,2015-04-24,2015,Q2,2,4,Product 2,Invoice,EMEA,DE,Company 114,9557.38,8,1,1,1,1
ORD-20152-00941,2015-04-25,2015,Q2,2,4,Product 1,Invoice,EMEA,NO,Company 34,15389.89,8,4,0,8,1
ORD-20152-01052,2015-04-26,2015,Q2,2,4,Product 1,Maintenance Renewal,EMEA,UK,Company 18,6037.77,2,1,0,1,0
ORD-20152-00939,2015-04-27,2015,Q2,2,4,Product 2,Invoice,North America,US,Company 8,6417.57,0,3,2,2,1
ORD-20152-00992,2015-04-27,2015,Q2,2,4,Product 2,Invoice,EMEA,IT,Company 44,7927.04,3,7,0,0,0
ORD-20152-01022,2015-05-02,2015,Q2,2,5,Product 1,Invoice,EMEA,SE,Company 139,11001.08,7,2,1,3,0
ORD-20152-00997,2015-05-02,2015,Q2,2,5,Product 1,Invoice,EMEA,IT,Company 103,10478.09,7,4,0,1,0
ORD-20152-01014,2015-05-04,2015,Q2,2,5,Product 2,Invoice,EMEA,UK,Company 27,7005.71,0,5,0,0,0
ORD-20152-00981,2015-05-05,2015,Q2,2,5,Product 1,Invoice,North America,US,Company 132,17991.49,13,8,2,6,1
ORD-20152-01025,2015-05-05,2015,Q2,2,5,Product 1,Invoice,EMEA,SE,Company 36,4819.16,3,1,0,0,0
ORD-20152-01035,2015-05-06,2015,Q2,2,6,Product 2,Invoice,EMEA,UK,Company 42,19588.07,4,11,2,7,1
ORD-20152-00995,2015-05-07,2015,Q2,2,6,Product 1,Invoice,EMEA,SE,Company 126,10406.06,4,6,0,0,0
ORD-20152-00965,2015-05-08,2015,Q2,2,6,Product 2,Maintenance Renewal,North America,US,Company 118,3723.46,1,0,0,2,0
ORD-20152-01037,2015-05-08,2015,Q2,2,6,Product 1,Invoice,EMEA,SE,Company 125,9064.58,10,3,2,2,1
ORD-20152-01019,2015-05-09,2015,Q2,2,6,Product 1,Invoice,North America,US,Company 68,11762.53,6,5,2,1,0
ORD-20152-01026,2015-05-11,2015,Q2,2,6,Product 1,Invoice,EMEA,UK,Company 25,11987.67,5,3,0,1,0
ORD-20152-01036,2015-05-11,2015,Q2,2,6,Product 1,Invoice,EMEA,UK,Company 31,20013.85,9,4,2,4,0
ORD-20152-00937,2015-05-11,2015,Q2,2,6,Product 2,Invoice,EMEA,SE,Company 138,6312.75,4,3,1,1,1
ORD-20152-01028,2015-05-13,2015,Q2,2,7,Product 2,Invoice,North America,US,Company 140,11193.73,5,3,2,3,1
ORD-20152-00972,2015-05-15,2015,Q2,2,7,Product 2,Maintenance Renewal,EMEA,UK,Company 108,3239.85,0,0,0,1,0
ORD-20152-01042,2015-05-15,2015,Q2,2,7,Product 1,Invoice,EMEA,NO,Company 26,12927.4,2,3,1,1,0
ORD-20152-00934,2015-05-17,2015,Q2,2,7,Product 2,Invoice,EMEA,UK,Company 66,11066.21,3,2,1,2,0
ORD-20152-01054,2015-05-18,2015,Q2,2,7,Product 1,Invoice,North America,US,Company 27,9204.43,10,4,0,1,0
ORD-20152-00958,2015-05-19,2015,Q2,2,7,Product 1,Invoice,EMEA,NO,Company 72,9587.69,7,2,0,0,0
ORD-20152-00942,2015-05-20,2015,Q2,2,8,Product 1,Invoice,North America,US,Company 150,17631.4,9,3,0,6,0
ORD-20152-00999,2015-05-20,2015,Q2,2,8,Product 2,Invoice,EMEA,NO,Company 63,10006.34,2,2,1,5,0
ORD-20152-01003,2015-05-20,2015,Q2,2,8,Product 1,Maintenance Renewal,EMEA,NO,Company 138,4766.24,1,4,0,1,0
ORD-20152-01038,2015-05-20,2015,Q2,2,8,Product 1,Maintenance Renewal,EMEA,IT,Company 26,2371.57,1,1,1,0,0
ORD-20152-01040,2015-05-20,2015,Q2,2,8,Product 1,Invoice,North America,US,Company 126,17789.56,12,9,1,7,0
ORD-20152-00993,2015-05-21,2015,Q2,2,8,Product 2,Invoice,North America,US,Company 116,12991.36,5,10,2,2,0
ORD-20152-01048,2015-05-21,2015,Q2,2,8,Product 2,Maintenance Renewal,EMEA,IT,Company 148,3297.1,0,1,1,1,0
ORD-20152-00963,2015-05-22,2015,Q2,2,8,Product 2,Invoice,EMEA,UK,Company 129,9852.38,4,5,2,3,0
ORD-20152-01001,2015-05-22,2015,Q2,2,8,Product 2,Maintenance Renewal,EMEA,SE,Company 80,2586.36,0,1,0,0,0
ORD-20152-00948,2015-05-23,2015,Q2,2,8,Product 1,Invoice,EMEA,NO,Company 139,13015.87,8,5,1,2,0
ORD-20152-00974,2015-05-24,2015,Q2,2,8,Product 1,Invoice,North America,US,Company 10,14421.17,6,5,1,1,0
ORD-20152-00966,2015-05-24,2015,Q2,2,8,Product 2,Invoice,EMEA,DE,Company 33,10422.86,4,5,4,3,0
ORD-20152-00975,2015-05-25,2015,Q2,2,8,Product 1,Invoice,EMEA,IT,Company 50,5423.3,2,2,1,1,0
ORD-20152-01047,2015-05-25,2015,Q2,2,8,Product 2,Maintenance Renewal,EMEA,LU,Company 105,1668.22,0,0,0,0,0
ORD-20152-01021,2015-05-25,2015,Q2,2,8,Product 2,Invoice,EMEA,DE,Company 58,4410.08,0,3,0,2,0
ORD-20152-01044,2015-05-27,2015,Q2,2,9,Product 2,Maintenance Renewal,EMEA,GR,Company 39,1633.1,1,0,0,0,0
ORD-20152-00982,2015-05-27,2015,Q2,2,9,Product 2,Maintenance Renewal,North America,US,Company 124,4376.59,4,2,2,1,0
ORD-20152-00985,2015-05-28,2015,Q2,2,9,Product 2,Invoice,EMEA,NO,Company 30,6014.04,2,5,2,0,1
ORD-20152-01027,2015-05-30,2015,Q2,2,9,Product 1,Maintenance Renewal,EMEA,DE,Company 16,5424.58,1,0,0,0,0
ORD-20152-01016,2015-05-30,2015,Q2,2,9,Product 1,Maintenance Renewal,EMEA,UK,Company 119,8587.77,2,3,0,0,0
ORD-20152-00959,2015-05-30,2015,Q2,2,9,Product 2,Maintenance Renewal,North America,US,Company 48,4081.65,0,0,0,0,0
ORD-20152-00946,2015-05-30,2015,Q2,2,9,Product 1,Invoice,EMEA,GR,Company 29,8935.53,7,6,0,1,0
ORD-20152-00968,2015-05-30,2015,Q2,2,9,Product 1,Maintenance Renewal,EMEA,DE,Company 54,5943.41,1,1,0,1,0
ORD-20152-00945,2015-05-30,2015,Q2,2,9,Product 2,Invoice,EMEA,NO,Company 114,9299.9,2,3,1,1,0
ORD-20152-01033,2015-05-31,2015,Q2,2,9,Product 2,Maintenance Renewal,EMEA,NO,Company 45,3055.15,1,1,0,0,0
ORD-20152-01018,2015-06-01,2015,Q2,2,9,Product 2,Invoice,EMEA,NO,Company 149,9819.54,5,7,0,2,0
ORD-20152-00990,2015-06-02,2015,Q2,2,9,Product 1,Invoice,EMEA,NO,Company 99,17184.36,11,4,1,3,1
ORD-20152-01034,2015-06-02,2015,Q2,2,9,Product 2,Maintenance Renewal,EMEA,FR,Company 20,2473.76,0,1,1,1,0
ORD-20152-00969,2015-06-02,2015,Q2,2,9,Product 2,Invoice,EMEA,UK,Company 136,12321.6,4,3,3,7,1
ORD-20152-01024,2015-06-02,2015,Q2,2,9,Product 1,Maintenance Renewal,EMEA,GR,Company 126,3626.6,0,0,0,0,0
ORD-20152-00952,2015-06-03,2015,Q2,2,10,Product 1,Invoice,North America,US,Company 19,18509.56,7,4,0,1,0
ORD-20152-01008,2015-06-03,2015,Q2,2,10,Product 2,Invoice,EMEA,FR,Company 144,10423.87,2,10,2,2,0
ORD-20152-00970,2015-06-03,2015,Q2,2,10,Product 2,Maintenance Renewal,EMEA,NO,Company 65,3286.03,1,0,0,1,0
ORD-20152-01000,2015-06-03,2015,Q2,2,10,Product 1,Invoice,EMEA,FR,Company 137,11464.75,6,3,3,4,1
ORD-20152-00987,2015-06-04,2015,Q2,2,10,Product 2,Maintenance Renewal,EMEA,UK,Company 68,5984.91,2,1,0,2,0
ORD-20152-00976,2015-06-05,2015,Q2,2,10,Product 1,Invoice,North America,US,Company 29,11040.65,7,0,0,3,0
ORD-20152-00989,2015-06-05,2015,Q2,2,10,Product 1,Maintenance Renewal,EMEA,UK,Company 117,7098.59,1,0,1,1,0
ORD-20152-01013,2015-06-05,2015,Q2,2,10,Product 2,Invoice,North America,US,Company 72,9954.97,3,6,1,0,0
ORD-20152-01030,2015-06-05,2015,Q2,2,10,Product 1,Invoice,EMEA,IT,Company 84,8363.57,6,4,1,0,0
ORD-20152-00936,2015-06-06,2015,Q2,2,10,Product 2,Invoice,EMEA,IT,Company 45,8531.64,6,4,1,2,0
ORD-20152-00991,2015-06-07,2015,Q2,2,10,Product 1,Maintenance Renewal,North America,US,Company 37,5261.14,0,2,0,2,0
ORD-20152-00994,2015-06-08,2015,Q2,2,10,Product 1,Maintenance Renewal,EMEA,DE,Company 148,7366.05,1,4,0,1,0
ORD-20152-00977,2015-06-09,2015,Q2,2,10,Product 1,Invoice,EMEA,UK,Company 66,21916.19,14,9,3,1,0
ORD-20152-00944,2015-06-10,2015,Q2,2,11,Product 2,Invoice,EMEA,SE,Company 3,5075.91,4,1,0,3,0
ORD-20152-01031,2015-06-12,2015,Q2,2,11,Product 1,Invoice,EMEA,IT,Company 74,14579.65,11,7,0,3,0
ORD-20152-01045,2015-06-12,2015,Q2,2,11,Product 1,Invoice,North America,US,Company 90,22285.22,11,8,1,2,0
ORD-20152-00957,2015-06-12,2015,Q2,2,11,Product 1,Invoice,EMEA,DE,Company 90,9788.9,7,3,1,2,0
ORD-20152-00940,2015-06-13,2015,Q2,2,11,Product 1,Invoice,EMEA,UK,Company 65,17385.98,5,9,0,2,1
ORD-20152-01043,2015-06-14,2015,Q2,2,11,Product 2,Invoice,EMEA,UK,Company 10,12695.06,4,11,2,1,0
ORD-20152-00983,2015-06-14,2015,Q2,2,11,Product 1,Maintenance Renewal,North America,US,Company 21,5884.82,4,0,0,1,0
ORD-20152-01020,2015-06-15,2015,Q2,2,11,Product 1,Invoice,EMEA,UK,Company 51,8524.52,5,4,0,0,0
ORD-20152-01055,2015-06-15,2015,Q2,2,11,Product 1,Invoice,EMEA,NO,Company 45,14387.62,7,3,0,0,0
ORD-20152-01017,2015-06-16,2015,Q2,2,11,Product 1,Invoice,EMEA,NO,Company 91,18543.41,10,9,1,4,0
ORD-20152-01010,2015-06-16,2015,Q2,2,11,Product 2,Maintenance Renewal,North America,US,Company 145,3632.78,1,0,1,0,0
ORD-20152-01009,2015-06-16,2015,Q2,2,11,Product 1,Invoice,North America,US,Company 35,18349.41,12,10,0,4,0
ORD-20152-00962,2015-06-17,2015,Q2,2,12,Product 1,Invoice,North America,US,Company 70,21130.99,11,11,1,1,0
ORD-20152-01007,2015-06-17,2015,Q2,2,12,Product 2,Invoice,EMEA,UK,Company 136,6510.08,3,5,0,0,0
ORD-20152-00955,2015-06-19,2015,Q2,2,12,Product 1,Maintenance Renewal,EMEA,IT,Company 76,4974.41,1,3,0,0,1
ORD-20152-01011,2015-06-20,2015,Q2,2,12,Product 1,Invoice,EMEA,UK,Company 116,12668.72,8,4,3,1,0
ORD-20152-01002,2015-06-20,2015,Q2,2,12,Product 2,Maintenance Renewal,North America,US,Company 48,4430.18,2,0,0,2,0
ORD-20152-01039,2015-06-21,2015,Q2,2,12,Product 1,Invoice,EMEA,UK,Company 126,10633.27,6,4,1,3,0
ORD-20152-01023,2015-06-21,2015,Q2,2,12,Product 1,Invoice,EMEA,NO,Company 36,13238.99,4,7,2,3,0
ORD-20152-00933,2015-06-22,2015,Q2,2,12,Product 1,Invoice,EMEA,UK,Company 29,24181.6,14,9,0,2,0
ORD-20152-00998,2015-06-22,2015,Q2,2,12,Product 2,Invoice,EMEA,SE,Company 31,7822.39,2,3,1,1,1
ORD-20152-00971,2015-06-22,2015,Q2,2,12,Product 1,Invoice,EMEA,FR,Company 147,10222.69,4,6,1,2,0
ORD-20152-00979,2015-06-24,2015,Q2,2,13,Product 2,Invoice,EMEA,NO,Company 68,8992.53,6,1,0,3,1
ORD-20152-01012,2015-06-26,2015,Q2,2,13,Product 1,Invoice,EMEA,UK,Company 139,15689.67,3,5,1,5,0
ORD-20152-00980,2015-06-27,2015,Q2,2,13,Product 1,Invoice,North America,US,Company 115,15283.89,8,9,2,1,1
ORD-20152-00984,2015-06-27,2015,Q2,2,13,Product 1,Invoice,EMEA,NO,Company 126,20924.29,14,8,1,3,1
ORD-20152-01049,2015-06-28,2015,Q2,2,13,Product 1,Invoice,EMEA,UK,Company 104,15141.69,7,6,4,3,0
ORD-20152-01050,2015-06-28,2015,Q2,2,13,Product 2,Invoice,EMEA,UK,Company 68,12531.46,5,8,1,3,0
ORD-20152-00943,2015-06-28,2015,Q2,2,13,Product 2,Maintenance Renewal,North America,US,Company 58,3526.36,1,1,1,0,1
ORD-20152-00973,2015-06-28,2015,Q2,2,13,Product 1,Maintenance Renewal,North America,US,Company 70,8568.17,4,2,2,0,0
ORD-20152-01051,2015-06-29,2015,Q2,2,13,Product 2,Invoice,EMEA,UK,Company 43,11877.02,6,3,1,6,0
ORD-20152-01046,2015-06-29,2015,Q2,2,13,Product 1,Invoice,EMEA,NO,Company 35,8834.07,6,3,0,0,0
ORD-20152-01041,2015-06-29,2015,Q2,2,13,Product 2,Maintenance Renewal,EMEA,NO,Company 18,3867.5,3,4,0,0,0
ORD-20153-01162,2015-07-01,2015,Q3,3,1,Product 2,Invoice,EMEA,FR,Company 89,8859.89,0,2,3,1,1
ORD-20153-01177,2015-07-02,2015,Q3,3,1,Product 1,Invoice,North America,US,Company 131,13029.18,6,3,2,5,0
ORD-20153-01135,2015-07-03,2015,Q3,3,1,Product 1,Invoice,EMEA,GR,Company 122,10070.31,3,3,1,2,0
ORD-20153-01092,2015-07-04,2015,Q3,3,1,Product 1,Invoice,EMEA,UK,Company 57,15258.62,5,6,1,1,0
ORD-20153-01185,2015-07-04,2015,Q3,3,1,Product 1,Invoice,North America,US,Company 77,15500.29,12,6,3,1,0
ORD-20153-01137,2015-07-06,2015,Q3,3,1,Product 1,Invoice,EMEA,SP,Company 103,10766.59,7,6,1,2,0
ORD-20153-01124,2015-07-07,2015,Q3,3,1,Product 1,Maintenance Renewal,EMEA,NO,Company 11,6877.37,1,1,1,1,0
ORD-20153-01108,2015-07-07,2015,Q3,3,1,Product 1,Invoice,EMEA,NO,Company 52,26449.22,17,9,0,4,0
ORD-20153-01183,2015-07-10,2015,Q3,3,2,Product 1,Invoice,EMEA,FR,Company 132,10871.08,2,4,1,3,0
ORD-20153-01114,2015-07-10,2015,Q3,3,2,Product 1,Invoice,EMEA,NO,Company 102,10977.81,4,5,1,2,0
ORD-20153-01176,2015-07-11,2015,Q3,3,2,Product 1,Invoice,North America,US,Company 118,14419.76,9,5,2,5,1
ORD-20153-01188,2015-07-14,2015,Q3,3,2,Product 1,Invoice,EMEA,GR,Company 64,6130.3,4,2,0,1,0
ORD-20153-01089,2015-07-15,2015,Q3,3,3,Product 1,Maintenance Renewal,North America,US,Company 2,9060.92,0,2,1,3,0
ORD-20153-01113,2015-07-15,2015,Q3,3,3,Product 2,Invoice,EMEA,UK,Company 23,14121.48,12,7,2,2,0
ORD-20153-01064,2015-07-17,2015,Q3,3,3,Product 1,Invoice,EMEA,NO,Company 29,17479.29,6,7,1,2,0
ORD-20153-01186,2015-07-18,2015,Q3,3,3,Product 1,Maintenance Renewal,EMEA,UK,Company 91,8120.32,3,2,0,0,0
ORD-20153-01099,2015-07-19,2015,Q3,3,3,Product 1,Maintenance Renewal,EMEA,NO,Company 14,5683.29,2,0,0,2,0
ORD-20153-01170,2015-07-19,2015,Q3,3,3,Product 1,Invoice,North America,US,Company 25,17323.54,7,7,0,5,0
ORD-20153-01153,2015-07-21,2015,Q3,3,3,Product 2,Maintenance Renewal,North America,US,Company 126,5783.58,0,0,1,1,0
ORD-20153-01095,2015-07-22,2015,Q3,3,4,Product 1,Invoice,North America,US,Company 63,16973.0,9,6,2,4,1
ORD-20153-01164,2015-07-22,2015,Q3,3,4,Product 1,Invoice,EMEA,UK,Company 97,15253.99,4,7,3,6,0
ORD-20153-01143,2015-07-23,2015,Q3,3,4,Product 1,Maintenance Renewal,EMEA,LU,Company 137,4410.07,0,1,2,1,0
ORD-20153-01084,2015-07-23,2015,Q3,3,4,Product 2,Maintenance Renewal,North America,US,Company 132,10126.38,1,4,0,1,0
ORD-20153-01076,2015-07-24,2015,Q3,3,4,Product 1,Invoice,North America,US,Company 43,14483.02,11,7,0,4,0
ORD-20153-01073,2015-07-25,2015,Q3,3,4,Product 1,Invoice,EMEA,UK,Company 9,11902.74,10,2,3,1,0
ORD-20153-01184,2015-07-25,2015,Q3,3,4,Product 2,Invoice,EMEA,DE,Company 100,8143.4,4,6,0,1,0
ORD-20153-01133,2015-07-25,2015,Q3,3,4,Product 2,Invoice,North America,US,Company 83,18061.86,3,7,2,3,0
ORD-20153-01136,2015-07-25,2015,Q3,3,4,Product 1,Invoice,EMEA,UK,Company 88,12222.75,3,4,1,4,0
ORD-20153-01152,2015-07-25,2015,Q3,3,4,Product 2,Maintenance Renewal,EMEA,UK,Company 137,5238.75,0,0,0,0,0
ORD-20153-01157,2015-07-26,2015,Q3,3,4,Product 1,Invoice,EMEA,GR,Company 33,6468.13,4,3,0,0,0
ORD-20153-01172,2015-07-26,2015,Q3,3,4,Product 2,Maintenance Renewal,North America,US,Company 119,3241.5,0,0,0,0,0
ORD-20153-01168,2015-07-26,2015,Q3,3,4,Product 1,Invoice,EMEA,NO,Company 52,13399.18,11,10,1,4,0
ORD-20153-01062,2015-07-26,2015,Q3,3,4,Product 2,Maintenance Renewal,North America,US,Company 20,5119.51,1,0,0,3,0
ORD-20153-01175,2015-07-27,2015,Q3,3,4,Product 1,Maintenance Renewal,EMEA,UK,Company 85,5588.52,1,2,1,0,0
ORD-20153-01103,2015-07-27,2015,Q3,3,4,Product 1,Invoice,EMEA,GR,Company 105,2619.05,2,2,0,1,0
ORD-20153-01149,2015-07-27,2015,Q3,3,4,Product 1,Invoice,EMEA,UK,Company 115,25419.07,8,8,1,2,0
ORD-20153-01100,2015-07-28,2015,Q3,3,4,Product 1,Maintenance Renewal,EMEA,DE,Company 70,7627.97,2,0,0,3,0
ORD-20153-01105,2015-07-28,2015,Q3,3,4,Product 1,Maintenance Renewal,North America,US,Company 56,7448.91,2,1,1,1,0
ORD-20153-01119,2015-07-29,2015,Q3,3,5,Product 1,Invoice,EMEA,DE,Company 27,12594.48,7,3,0,3,0
ORD-20153-01132,2015-07-30,2015,Q3,3,5,Product 1,Invoice,EMEA,FR,Company 122,7681.96,1,2,0,1,1
ORD-20153-01178,2015-07-30,2015,Q3,3,5,Product 1,Invoice,EMEA,UK,Company 25,34105.28,20,8,3,6,0
ORD-20153-01159,2015-07-31,2015,Q3,3,5,Product 2,Invoice,EMEA,UK,Company 65,13916.98,3,8,1,1,0
ORD-20153-01126,2015-07-31,2015,Q3,3,5,Product 1,Invoice,EMEA,UK,Company 25,14523.04,9,5,0,4,0
ORD-20153-01117,2015-07-31,2015,Q3,3,5,Product 1,Invoice,North America,US,Company 143,12563.57,7,2,0,2,0
ORD-20153-01120,2015-08-03,2015,Q3,3,5,Product 1,Invoice,EMEA,SE,Company 37,13591.87,6,2,2,3,0
ORD-20153-01161,2015-08-03,2015,Q3,3,5,Product 1,Invoice,EMEA,UK,Company 9,22434.85,9,9,3,6,0
ORD-20153-01166,2015-08-04,2015,Q3,3,5,Product 2,Maintenance Renewal,EMEA,SE,Company 51,2249.49,1,2,0,0,0
ORD-20153-01150,2015-08-05,2015,Q3,3,6,Product 1,Maintenance Renewal,EMEA,NO,Company 23,5368.95,3,1,0,1,0
ORD-20153-01080,2015-08-05,2015,Q3,3,6,Product 2,Invoice,EMEA,UK,Company 109,8275.16,4,4,1,4,0
ORD-20153-01171,2015-08-05,2015,Q3,3,6,Product 2,Invoice,EMEA,UK,Company 79,13272.02,7,1,1,1,0
ORD-20153-01061,2015-08-05,2015,Q3,3,6,Product 2,Invoice,EMEA,DE,Company 106,7807.14,2,4,0,1,0
ORD-20153-01125,2015-08-06,2015,Q3,3,6,Product 2,Maintenance Renewal,North America,US,Company 91,6951.74,0,1,0,2,0
ORD-20153-01067,2015-08-06,2015,Q3,3,6,Product 1,Invoice,North America,US,Company 97,13584.81,11,1,3,4,1
ORD-20153-01071,2015-08-07,2015,Q3,3,6,Product 2,Invoice,North America,US,Company 142,15857.28,6,6,3,4,0
ORD-20153-01083,2015-08-08,2015,Q3,3,6,Product 1,Invoice,EMEA,NO,Company 102,24397.88,13,10,3,4,0
ORD-20153-01180,2015-08-12,2015,Q3,3,7,Product 1,Maintenance Renewal,EMEA,SP,Company 84,2268.75,0,1,0,1,0
ORD-20153-01147,2015-08-12,2015,Q3,3,7,Product 1,Maintenance Renewal,North America,US,Company 9,4506.33,1,0,0,2,0
ORD-20153-01057,2015-08-12,2015,Q3,3,7,Product 1,Invoice,North America,US,Company 59,26028.51,14,9,1,5,0
ORD-20153-01167,2015-08-12,2015,Q3,3,7,Product 1,Invoice,EMEA,UK,Company 12,18047.01,9,11,1,5,0
ORD-20153-01141,2015-08-13,2015,Q3,3,7,Product 1,Invoice,EMEA,UK,Company 33,25459.71,4,13,3,7,0
ORD-20153-01169,2015-08-14,2015,Q3,3,7,Product 1,Maintenance Renewal,North America,US,Company 13,3128.17,0,1,0,1,0
ORD-20153-01129,2015-08-17,2015,Q3,3,7,Product 2,Invoice,EMEA,UK,Company 84,9936.52,3,6,2,1,0
ORD-20153-01087,2015-08-20,2015,Q3,3,8,Product 1,Invoice,North America,US,Company 6,13688.39,7,5,2,2,1
ORD-20153-01068,2015-08-20,2015,Q3,3,8,Product 1,Invoice,EMEA,NO,Company 45,15612.9,10,4,1,4,0
ORD-20153-01104,2015-08-21,2015,Q3,3,8,Product 1,Invoice,EMEA,UK,Company 70,16207.42,3,7,3,4,0
ORD-20153-01179,2015-08-22,2015,Q3,3,8,Product 2,Invoice,North America,US,Company 106,8753.06,2,4,1,2,0
ORD-20153-01111,2015-08-22,2015,Q3,3,8,Product 1,Invoice,EMEA,DE,Company 79,11461.22,3,4,0,2,0
ORD-20153-01115,2015-08-22,2015,Q3,3,8,Product 1,Maintenance Renewal,EMEA,DE,Company 117,7265.72,1,1,1,0,0
ORD-20153-01106,2015-08-23,2015,Q3,3,8,Product 1,Invoice,EMEA,DE,Company 9,11977.45,10,4,0,1,0
ORD-20153-01127,2015-08-25,2015,Q3,3,8,Product 1,Invoice,North America,US,Company 57,28937.67,18,12,1,7,0
ORD-20153-01091,2015-08-25,2015,Q3,3,8,Product 2,Invoice,North America,US,Company 33,10075.52,3,6,1,0,0
ORD-20153-01187,2015-08-26,2015,Q3,3,9,Product 1,Invoice,North America,US,Company 145,26251.48,15,10,6,3,1
ORD-20153-01116,2015-08-26,2015,Q3,3,9,Product 1,Maintenance Renewal,EMEA,UK,Company 105,4302.24,1,2,0,0,0
ORD-20153-01146,2015-08-26,2015,Q3,3,9,Product 2,Invoice,EMEA,UK,Company 23,14577.87,6,4,1,4,0
ORD-20153-01155,2015-08-27,2015,Q3,3,9,Product 1,Maintenance Renewal,EMEA,UK,Company 113,4588.97,1,0,0,1,0
ORD-20153-01130,2015-08-27,2015,Q3,3,9,Product 1,Invoice,EMEA,NO,Company 42,18910.36,8,7,0,5,0
ORD-20153-01140,2015-08-28,2015,Q3,3,9,Product 2,Invoice,EMEA,NO,Company 143,6045.0,5,3,1,2,0
ORD-20153-01138,2015-08-28,2015,Q3,3,9,Product 1,Maintenance Renewal,EMEA,FR,Company 97,4102.38,0,2,0,1,0
ORD-20153-01154,2015-08-28,2015,Q3,3,9,Product 1,Invoice,EMEA,FR,Company 68,8213.44,0,3,0,0,0
ORD-20153-01123,2015-08-28,2015,Q3,3,9,Product 2,Invoice,EMEA,UK,Company 20,11037.43,2,5,1,3,0
ORD-20153-01142,2015-08-30,2015,Q3,3,9,Product 1,Maintenance Renewal,EMEA,UK,Company 49,8216.78,2,5,1,1,0
ORD-20153-01139,2015-08-31,2015,Q3,3,9,Product 2,Maintenance Renewal,EMEA,SE,Company 36,4379.35,0,1,0,0,0
ORD-20153-01163,2015-08-31,2015,Q3,3,9,Product 2,Invoice,EMEA,UK,Company 17,11835.31,4,3,1,0,0
ORD-20153-01156,2015-08-31,2015,Q3,3,9,Product 1,Invoice,EMEA,DE,Company 126,10949.59,3,5,2,1,0
ORD-20153-01059,2015-09-02,2015,Q3,3,10,Product 1,Invoice,EMEA,NO,Company 65,10833.85,8,7,1,2,1
ORD-20153-01110,2015-09-02,2015,Q3,3,10,Product 1,Invoice,EMEA,UK,Company 88,11589.69,5,4,0,5,0
ORD-20153-01128,2015-09-04,2015,Q3,3,10,Product 2,Invoice,North America,US,Company 117,9098.56,6,6,0,2,0
ORD-20153-01075,2015-09-04,2015,Q3,3,10,Product 1,Invoice,EMEA,NO,Company 103,12434.35,10,4,3,3,0
ORD-20153-01109,2015-09-05,2015,Q3,3,10,Product 2,Maintenance Renewal,North America,US,Company 127,4983.47,1,1,0,1,0
ORD-20153-01107,2015-09-06,2015,Q3,3,10,Product 2,Invoice,EMEA,UK,Company 95,9717.37,2,10,1,1,0
ORD-20153-01086,2015-09-07,2015,Q3,3,10,Product 1,Invoice,EMEA,UK,Company 71,12606.74,10,6,0,0,0
ORD-20153-01165,2015-09-08,2015,Q3,3,10,Product 2,Invoice,EMEA,NO,Company 94,12883.35,2,4,1,3,0
ORD-20153-01131,2015-09-09,2015,Q3,3,11,Product 2,Maintenance Renewal,North America,US,Company 57,4905.2,0,1,0,1,0
ORD-20153-01094,2015-09-09,2015,Q3,3,11,Product 2,Invoice,EMEA,UK,Company 73,14242.81,12,5,1,2,0
ORD-20153-01101,2015-09-09,2015,Q3,3,11,Product 1,Invoice,EMEA,NO,Company 75,18372.93,11,6,0,1,0
ORD-20153-01081,2015-09-09,2015,Q3,3,11,Product 1,Invoice,North America,US,Company 54,17847.75,5,7,3,5,1
ORD-20153-01066,2015-09-11,2015,Q3,3,11,Product 2,Invoice,EMEA,UK,Company 85,11751.54,2,2,3,4,0
ORD-20153-01158,2015-09-12,2015,Q3,3,11,Product 2,Maintenance Renewal,North America,US,Company 65,10139.58,4,2,4,1,0
ORD-20153-01174,2015-09-13,2015,Q3,3,11,Product 1,Invoice,EMEA,UK,Company 101,20495.46,11,6,1,5,0
ORD-20153-01079,2015-09-14,2015,Q3,3,11,Product 1,Maintenance Renewal,EMEA,SE,Company 103,4180.17,1,1,0,0,0
ORD-20153-01077,2015-09-14,2015,Q3,3,11,Product 1,Invoice,EMEA,UK,Company 72,6980.09,4,0,1,2,0
ORD-20153-01078,2015-09-15,2015,Q3,3,11,Product 1,Invoice,North America,US,Company 74,14207.08,5,5,1,3,0
ORD-20153-01063,2015-09-15,2015,Q3,3,11,Product 1,Invoice,EMEA,UK,Company 91,14390.23,7,8,0,2,0
ORD-20153-01072,2015-09-16,2015,Q3,3,12,Product 1,Invoice,North America,US,Company 141,21798.79,15,13,4,3,1
ORD-20153-01065,2015-09-16,2015,Q3,3,12,Product 2,Invoice,EMEA,UK,Company 98,14147.91,5,5,1,3,0
